Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1_10y,area_t2_10y,expansion_ha_peryr_10y
1429,E(o),92.941,30.219,2023,12.89,5208,0,other,0,29.641111846741552,29.48600481386709,29.64111185732538,0.015510704345829041
1430,E(o),92.976,30.197,2023,24.87,4995,0,other,0,22.890464980033443,24.752786006837827,22.890464990800123,-0.1862321016037704
1431,E(o),92.18,29.918,2023,37.73,5161,0,other,0,27.552691431925457,23.34972718950955,27.552691431916696,0.42029642424071445
1432,E(o),92.192,29.905,2023,25.14,4992,0,other,0,27.552691431925457,23.34972718950955,27.552691431916696,0.42029642424071445
1433,E(o),92.399,29.816,2023,13.49,5068,0,other,0,17.76537710991343,15.58373462439006,17.765377109914862,0.21816424855248026
1434,E(o),92.49,29.601,2023,15.9,4951,0,other,0,16.709078480985823,17.724161093702453,16.709078480980185,-0.10150826127222672
1435,E(o),92.716,29.59,2023,13.21,5381,0,other,0,10.854165789810091,10.151389357874072,10.85416578980808,0.07027764319340087
1436,M(e),92.636,29.539,2023,14.07,5179,0,moraine,0,34.2221495338192,36.01931896492063,34.222149533814196,-0.17971694311064326
1437,E(o),92.925,29.777,2023,10.33,5093,0,other,0,22.061362015016904,10.835796108342546,22.061362015016755,1.1225565906674209
1438,M(e),92.778,29.75,2023,14.19,5210,0,moraine,0,14.891031700569595,13.643601250732075,14.891031700570608,0.12474304498385322
1439,M(o),93.216,30.296,2023,12.34,4942,0,moraine,0,40.63635957174744,12.950922318086324,40.63635957184793,2.768543725376161
1440,E(o),93.197,30.028,2023,32.59,5014,0,other,0,30.400920230016748,27.67764325157692,30.40092023002503,0.27232769784481087
1441,E(o),93.351,30.327,2023,23.62,4549,0,other,0,44.80489643762793,43.71959978417696,44.804896437636195,0.10852966534592383
1442,M(e),93.343,30.319,2023,47.25,4613,0,moraine,0,83.26207796124794,72.17574606383386,83.26207796130264,1.1086331897468782
1443,E(o),93.48,30.287,2023,16.83,4544,0,other,0,17.759645882349766,16.74903455809167,17.75964588235113,0.1010611324259461
1444,M(o),93.457,30.267,2023,70.57,4076,0,moraine,0,69.1039578666903,69.56930817595865,69.10395786669262,-0.04653503092660287
1445,E(o),93.48,30.167,2023,14.34,4873,0,other,0,13.97222533618221,10.17039068960929,13.97222533618735,0.380183464657806
1446,E(o),93.274,30.116,2023,32.7,4630,0,other,0,35.419201444601654,32.46886900079051,35.419201415947455,0.2950332415156943
1447,M(o),93.272,30.099,2023,33.54,4704,0,moraine,0,56.5681464434059,47.32093956529354,56.56814644339618,0.9247206878102638
1448,E(o),93.359,30.079,2023,10.08,4950,0,other,0,69.61456811315041,22.22123824009776,69.61456811325075,4.739332987315299
1449,M(o),93.357,30.072,2023,11.84,5065,0,moraine,0,44.05764949849701,9.947125787206634,44.05764949847832,3.4110523711271683
1450,E(o),93.334,30.065,2023,10.38,4888,0,other,0,38.07466893407443,20.90073534745567,38.07466893407443,1.7173933586618761
1451,E(o),93.277,30.059,2023,17.78,4928,0,other,0,44.83627995857789,28.12890288723469,44.83627995857789,1.67073770713432
1452,E(o),93.406,30.025,2023,21.26,4772,0,other,0,20.99191867711606,17.02695057734005,20.99191867711606,0.39649680997760123
1453,E(o),93.437,30.008,2023,40.99,4696,0,other,0,30.17151435288777,31.804501630139974,30.17151435288777,-0.16329872772522053
1454,E(o),93.614,30.249,2023,11.57,4482,0,other,0,107.36773470628998,104.7302017988736,107.36773470628998,0.26375329074163856
1455,M(e),93.638,30.242,2023,108.96,4181,0,moraine,0,107.36773470628998,104.7302017988736,107.36773470628998,0.26375329074163856
1456,E(o),93.577,30.233,2023,11.77,4337,0,other,0,13.112313453395906,10.784318770517919,13.112313453395906,0.23279946828779874
1457,E(o),93.636,30.228,2023,10.0,4171,0,other,0,107.36773470628998,104.7302017988736,107.36773470628998,0.26375329074163856
1458,M(o),93.512,30.208,2023,12.21,4227,0,moraine,0,12.416700112845156,12.727123662045935,12.416700112845156,-0.031042354920077918
1459,M(e),93.718,30.172,2023,13.41,4601,0,moraine,0,96.79821742911902,28.407025914869358,96.79821742911902,6.839119151424967
1460,E(o),93.729,30.163,2023,13.86,4178,0,other,0,66.92248740253739,13.508082025033579,66.92248740253739,5.341440537750381
1461,M(e),93.527,30.153,2023,15.56,4847,0,moraine,0,8.696596322873681,7.376661611130158,8.696596322873681,0.13199347117435228
1462,E(o),93.501,30.112,2023,16.31,4516,0,other,0,26.803010518483717,9.943081422186996,26.803010518483717,1.6859929096296722
1463,M(e),93.764,30.261,2023,64.75,4019,0,moraine,0,105.64148888094424,51.42396093887663,105.64148888094425,5.421752794206762
1464,E(o),93.989,30.249,2023,23.37,4320,0,other,0,23.349389259096288,23.814811964230433,23.349389259096288,-0.04654227051341451
1465,M(e),93.798,30.2,2023,20.39,4195,0,moraine,0,131.634429898865,51.44792978791273,131.634429898865,8.018650011095227
1466,E(c),93.755,30.088,2023,21.21,4840,0,other,0,24.86081124707132,13.208856686708234,24.86081124707132,1.1651954560363087
1467,E(c),93.974,30.075,2023,15.8,4615,0,other,0,90.9073252399018,9.869035691248683,90.90732523990181,8.103828954865312
1468,O,93.781,30.059,2023,20.24,3751,0,other,0,19.589708928092772,16.088368437319687,19.589708928092772,0.3501340490773085
1469,E(v),93.967,30.02,2023,2658.4,3475,0,other,0,1133.8916690562553,1134.746635160934,1133.8916690562553,-0.08549661046786242
1470,M(o),93.018,29.809,2023,11.17,5360,0,moraine,0,22.517794655437037,10.518860669476245,22.517794655437037,1.1998933985960791
1471,E(c),93.115,29.764,2023,23.92,5076,0,other,0,25.48909817400186,22.216359610647938,25.48909817400186,0.3272738563353922
1472,E(o),93.123,29.758,2023,10.51,5099,0,other,0,39.05233832662839,33.284200525725986,39.05233832662839,0.5768137800902402
1473,E(o),93.149,29.747,2023,15.14,4943,0,other,0,39.05235237835446,33.284200525725986,39.05235237835446,0.5768151852628478
1474,E(o),93.068,29.693,2023,16.51,4939,0,other,0,17.16449935863323,14.50939157279588,17.16449935863323,0.26551077858373484
1475,E(o),93.199,29.58,2023,16.98,5180,0,other,0,12.8857032745491,11.245697238185347,12.885703274549101,0.16400060363637542
1476,E(o),93.236,29.532,2023,11.28,5018,0,other,0,10.548963240353032,8.986185579031188,10.548963240353032,0.15627776613218441
1477,E(o),93.177,29.52,2023,13.09,5210,0,other,0,16.40696317445488,9.611418306877953,16.40696317445488,0.6795544867576927
1478,E(c),93.385,30.0,2023,20.57,4873,0,other,0,17.02964578132294,13.298308769725603,17.02964578132294,0.3731337011597338
1479,E(o),93.25,29.948,2023,10.39,5069,0,other,0,11.359581644367918,4.046662079758443,11.359581644367918,0.7312919564609475
1480,E(o),93.498,29.732,2023,30.64,4476,0,other,0,28.071888104914937,29.709395431349858,28.071888104914937,-0.1637507326434921
1481,E(o),93.427,29.716,2023,12.7,5001,0,other,0,34.230269689797886,26.51387099973004,34.230269689797886,0.7716398690067845
1482,E(o),93.275,29.658,2023,13.27,4967,0,other,0,11.628341293075009,10.690740396039772,11.628341293075007,0.09376008970352352
1483,M(e),93.337,29.65,2023,26.37,4738,0,moraine,0,31.612308268168754,26.771855837596465,31.612308268168754,0.4840452430572288
1484,M(o),93.253,29.648,2023,11.73,5137,0,moraine,0,88.90462699752912,28.333680126313904,88.90462699752912,6.057094687121522
1485,E(o),93.427,29.603,2023,11.69,4512,0,other,0,6.792714907784111,6.870788353469317,6.792714907784111,-0.007807344568520591
1486,E(o),93.465,29.601,2023,32.35,4604,0,other,0,24.204488987962357,22.096425686969845,24.204488987962357,0.21080633009925123
1487,E(o),93.269,29.555,2023,13.97,4784,0,other,0,25.54633780460699,14.140543475902057,25.54633780460699,1.1405794328704932
1488,E(o),93.345,29.541,2023,100.03,4631,0,other,0,88.9070351155751,87.26644825508977,88.9070351155751,0.16405868604853283
1489,E(o),93.548,29.644,2023,19.85,4738,0,other,0,40.199904070763864,41.83830324429847,40.199904070763864,-0.16383991735346087
1490,E(o),93.561,29.63,2023,44.35,4563,0,other,0,53.946495035073326,41.83830324429847,53.946495035073326,1.2108191790774854
1491,E(o),93.588,29.606,2023,17.97,4734,0,other,0,41.38464288656631,10.305905974108803,41.38464288656631,3.107873691245751
1492,E(o),93.528,29.605,2023,20.77,4995,0,other,0,50.82383935006183,31.535861804854363,50.82383935006183,1.9287977545207469
1493,E(o),93.524,29.598,2023,12.48,4945,0,other,0,29.19881529103003,20.923188456202507,29.19881529103003,0.8275626834827523
1494,E(o),93.731,29.594,2023,34.03,4549,0,other,0,39.43241673226331,19.365001713267002,39.43241673226331,2.006741501899631
1495,E(c),93.746,29.585,2023,10.59,4699,0,other,0,39.43241673226331,19.365001713267002,39.43241673226331,2.006741501899631
1496,E(o),93.673,29.52,2023,30.15,4549,0,other,0,32.123560621003165,22.19238896195985,32.123560621003165,0.9931171659043315
1497,O,93.62,29.513,2023,79.97,4362,0,other,0,43.75981750827079,28.445073088038953,43.75981750827079,1.531474442023184
1498,E(o),93.714,29.512,2023,39.25,4344,0,other,0,31.806133894171165,28.83657393945803,31.806133894171165,0.29695599547131335
1499,E(o),93.631,29.477,2023,82.79,4369,0,other,0,70.20143433680232,68.63799909791345,70.20143433680232,0.15634352388888714
1500,E(o),93.621,29.458,2023,15.28,4856,0,other,0,59.492613189017085,58.476335455085305,59.492613189017085,0.101627773393178
1501,E(o),93.62,29.452,2023,11.1,4894,0,other,0,76.01547159249456,57.01173332252492,76.01547159249456,1.9003738269969646
1502,E(o),93.715,29.443,2023,14.82,4414,0,other,0,27.37214096885708,8.836663138335611,27.37214096885708,1.8535477830521472
1503,E(o),93.972,29.95,2023,21.53,4239,0,other,0,37.89203298443419,12.13792586146794,37.89203298443419,2.5754107122966245
1504,E(o),93.889,29.924,2023,11.86,4453,0,other,0,39.93007920169035,11.674226166526653,39.93007920169035,2.8255853035163696
1505,E(o),93.897,29.907,2023,13.27,4492,0,other,0,24.284382426841795,11.674226166526653,24.284382426841795,1.2610156260315142
1506,E(c),93.993,29.891,2023,16.5,4552,0,other,0,24.131309767850873,13.31297077829094,24.131309767850873,1.0818338989559932
1507,E(o),93.839,29.878,2023,18.71,4592,0,other,0,30.285412182498455,15.728335041810011,30.285412182498455,1.4557077140688444
1508,E(c),93.752,29.657,2023,15.21,4490,0,other,0,60.79386207865226,12.096704745668752,60.79386207865226,4.869715733298351
1509,E(o),93.779,29.621,2023,15.45,4409,0,other,0,4.528154018083775,1.7173368454804459,4.528154018083775,0.28108171726033293
1510,E(o),93.91,29.613,2023,11.21,4622,0,other,0,10.61838860431408,6.713970369708878,10.618388604314081,0.39044182346052025
1511,E(o),93.929,29.589,2023,18.93,4669,0,other,0,24.208569926890053,9.058453464773562,24.208569926890053,1.5150116462116492
1512,E(o),93.897,29.587,2023,33.63,4786,0,other,0,24.208569926890053,23.661123418224335,24.208569926890053,0.054744650866571834
1513,E(o),93.902,29.568,2023,11.96,4610,0,other,0,24.208569926890053,23.661123418224335,24.208569926890053,0.054744650866571834
1514,O,93.879,29.558,2023,11.57,4479,0,other,0,8.515445668226057,7.342529224236815,8.515445668226057,0.11729164439892426
1515,E(c),93.91,29.545,2023,21.21,4840,0,other,0,14.921249691767496,15.077509606795482,14.921249691767496,-0.01562599150279862
1516,E(o),93.83,29.542,2023,56.22,4419,0,other,0,27.1097196649043,12.422343469426677,27.1097196649043,1.4687376195477624
1517,E(o),93.981,29.524,2023,11.62,4276,0,other,0,21.0182454351519,19.143013694582002,21.0182454351519,0.18752317405698982
1518,E(o),93.911,29.506,2023,40.89,4555,0,other,0,44.78283529202746,38.6866653399593,44.78283529202746,0.6096169952068159
1519,E(o),93.806,29.506,2023,21.65,4504,0,other,0,8.67641500877827,6.487800463051019,8.67641500877827,0.21886145457272504
1520,E(o),93.888,29.504,2023,17.72,4619,0,other,0,28.91635577003501,25.790272358475118,28.91635577003501,0.31260834115598934
1521,E(o),93.937,29.502,2023,56.29,4444,0,other,0,45.32995157395055,38.84298499067651,45.32995157395055,0.648696658327404
1522,E(c),93.963,29.491,2023,13.03,4704,0,other,0,26.338978268013772,22.743706012450062,26.338978268013772,0.359527225556371
1523,E(o),94.123,30.132,2023,12.34,4318,0,other,0,133.05697045875183,70.20860259773734,133.05697045875183,6.284836786101449
1524,E(o),94.09,30.126,2023,276.68,3802,0,other,0,271.61002887022556,271.8430529453922,271.61002887022556,-0.023302407516661107
1525,M(e),94.188,30.115,2023,94.4,3905,0,moraine,0,94.32111079827494,90.8826879983348,94.32111079827494,0.3438422799940142
1526,E(o),94.189,30.064,2023,35.47,4616,0,other,0,73.6623282587406,19.507095258360504,73.6623282587406,5.415523300038009
1527,E(o),94.157,30.046,2023,107.17,4294,0,other,0,94.85308815383088,85.42741712636239,94.85308815383087,0.9425671027468482
1528,E(o),94.123,30.019,2023,11.82,4356,0,other,0,123.78809184396664,15.629275246475066,123.78809184396663,10.815881659749156
1529,M(e),94.27,30.099,2023,68.1,3924,0,moraine,0,89.96745904468693,85.15052823350958,89.96745904468693,0.48169308111773573
1530,O,94.161,29.948,2023,19.33,4052,0,other,0,12.916225012751346,9.259240134503115,12.916225012751346,0.3656984878248231
1531,O,94.093,29.941,2023,16.7,4059,0,other,0,28.174376861630723,3.968620181010855,28.174376861630723,2.4205756680619865
1532,E(o),94.209,29.896,2023,28.27,4444,0,other,0,19.46235572224833,14.713534725570815,19.46235572224833,0.4748820996677514
1533,E(o),94.207,29.881,2023,13.62,4448,0,other,0,19.46235572224833,14.713534725570815,19.46235572224833,0.4748820996677514
1534,E(o),94.155,29.856,2023,10.11,4320,0,other,0,6.932899844127838,3.5053600898616883,6.932899844127838,0.34275397542661495
1535,E(o),94.16,29.834,2023,12.74,4390,0,other,0,7.789851445806348,8.568831277221827,7.789851445806348,-0.07789798314154792
1536,E(o),94.135,29.833,2023,16.2,4723,0,other,0,47.60415416946738,37.241864199883494,47.60415416946738,1.0362289969583884
1537,E(c),94.133,29.817,2023,45.22,4558,0,other,0,47.60415416946738,37.241864199883494,47.60415416946738,1.0362289969583884
1538,E(o),94.212,29.658,2023,16.43,4583,0,other,0,10.222479590562736,2.8872730440094747,10.222479590562735,0.733520654655326
1539,E(o),94.185,29.645,2023,11.91,4503,0,other,0,6.712434965202701,4.605038037428559,6.712434965202701,0.21073969277741417
1540,E(o),94.169,29.636,2023,12.66,4808,0,other,0,10.304597226322509,4.605038037428559,10.304597226322509,0.5699559188893949
1541,E(o),94.099,29.632,2023,17.46,4711,0,other,0,22.558438254086372,9.210460035895611,22.558438254086372,1.3347978218190761
1542,E(o),94.163,29.622,2023,12.48,4716,0,other,0,17.956347060130362,18.580919744474873,17.956347060130362,-0.062457268434451055
1543,E(o),94.154,29.611,2023,25.65,4690,0,other,0,17.956347060130362,18.580919744474873,17.956347060130362,-0.062457268434451055
1544,E(o),94.076,29.601,2023,20.8,4730,0,other,0,18.270524987157273,17.177390874497597,18.270524987157273,0.10931341126596764
1545,E(o),94.113,29.578,2023,14.46,4509,0,other,0,34.98992953276246,6.013753705923913,34.98992953276246,2.897617582683855
1546,E(o),94.139,29.573,2023,12.26,4673,0,other,0,31.39711502138439,6.013753705923913,31.39711502138439,2.5383361315460475
1547,E(o),94.242,29.556,2023,17.57,4598,0,other,0,10.857778288997686,9.842280653504258,10.857778288997686,0.10154976354934284
1548,E(o),94.087,29.555,2023,12.53,4751,0,other,0,37.88953920178177,37.18644326395512,37.88953920178177,0.0703095937826653
1549,E(o),94.111,29.551,2023,12.32,4578,0,other,0,34.98992953276246,14.84428803593861,34.98992953276246,2.0145641496823847
1550,E(o),94.12,29.55,2023,24.97,4579,0,other,0,34.98992953276246,14.84428803593861,34.98992953276246,2.0145641496823847
1551,E(o),94.067,29.545,2023,50.77,4299,0,other,0,56.72710893805354,57.82100740901474,56.72710893805354,-0.10938984709612001
1552,E(o),94.086,29.543,2023,14.75,4631,0,other,0,37.88953920178177,37.18644326395512,37.88953920178177,0.0703095937826653
1553,E(o),94.113,29.538,2023,36.72,4520,0,other,0,99.47641894728324,83.30079146754915,99.47641894728324,1.617562747973409
1554,E(o),94.034,29.537,2023,25.24,4509,0,other,0,57.8992644565591,58.68057865171034,57.8992644565591,-0.07813141951512392
1555,E(c),94.076,29.529,2023,13.47,4691,0,other,0,58.52433171897013,58.99311217294746,58.524331718970124,-0.04687804539773381
1556,E(o),94.001,29.529,2023,31.13,4262,0,other,0,21.0182454351519,19.143013694582002,21.0182454351519,0.18752317405698982
1557,E(o),94.057,29.526,2023,78.0,4533,0,other,0,58.52433171897013,58.99311217294746,58.524331718970124,-0.04687804539773381
1558,E(o),94.098,29.522,2023,11.8,4520,0,other,0,85.56741973706774,72.43929627283555,85.56741973706774,1.3128123464232189
1559,E(o),94.121,29.518,2023,118.34,4501,0,other,0,99.47641894728324,83.30079146754915,99.47641894728324,1.617562747973409
1560,E(o),94.028,29.507,2023,11.22,4737,0,other,0,22.11833304263478,16.102936488768492,22.11833304263478,0.6015396553866289
1561,E(o),94.133,29.505,2023,101.69,4577,0,other,0,99.47641894728324,83.30079146754915,99.47641894728324,1.617562747973409
1562,E(o),94.192,29.499,2023,10.99,4490,0,other,0,5.393187579646622,4.611582402724002,5.393187579646622,0.07816051769226204
1563,E(o),94.155,29.499,2023,13.64,4720,0,other,0,89.09506169531745,79.87303874511099,89.09506169531745,0.9222022950206465
1564,E(o),94.178,29.493,2023,15.99,4512,0,other,0,5.393187579646622,4.611582402724002,5.393187579646622,0.07816051769226204
1565,E(o),94.131,29.491,2023,12.02,4608,0,other,0,89.09506169531745,79.87303874511099,89.09506169531745,0.9222022950206465
1566,E(o),94.151,29.475,2023,14.43,4632,0,other,0,15.40304019409057,9.772019527863568,15.40304019409057,0.5631020666227002
1567,E(o),94.194,29.475,2023,14.33,4420,0,other,0,10.085038172371789,4.611582402724002,10.085038172371789,0.5473455769647787
1568,E(o),94.236,29.472,2023,50.8,4509,0,other,0,40.33994811761877,30.41138963762098,40.33994811761877,0.9928558479997787
1569,E(o),94.213,29.472,2023,16.17,4432,0,other,0,40.33994811761877,30.41138963762098,40.33994811761877,0.9928558479997787
1570,E(o),94.162,29.47,2023,12.19,4602,0,other,0,15.40304019409057,9.772019527863568,15.40304019409057,0.5631020666227002
1571,E(o),94.168,29.447,2023,10.83,4730,0,other,0,15.40304019409057,5.3162229853637255,15.40304019409057,1.0086817208726846
1572,E(o),94.186,29.426,2023,10.18,4487,0,other,0,17.520870968195545,4.380980487131136,17.520870968195545,1.313989048106441
1573,E(o),94.197,29.424,2023,18.25,4316,0,other,0,13.061980942158726,6.102103643297079,13.061980942158726,0.6959877298861648
1574,E(o),94.251,29.965,2023,19.39,4289,0,other,0,32.524862059613724,30.190246348761388,32.524862059613724,0.23346157108523363
1575,E(c),94.28,29.915,2023,183.14,4385,0,other,0,164.5417150652995,157.06949728698802,164.5417150652995,0.7472217778311488
1576,E(o),94.365,29.906,2023,11.51,4391,0,other,0,57.200380134955296,38.44499813022943,57.200380134955296,1.8755382004725867
